0;0;Картофель с грибами в духовке;шампиньоны, сливки, картофель, растительное масло, чеснок, петрушка, соль, черный перец;40;Ингредиенты: шампиньоны, 400 г сливки, 300 мл картофель, 8 шт. растительное масло, 5 ст. л. чеснок, 4 зубчика петрушка, пучок соль, по вкусу черный перец, по вкусу. Включаем духовку прогреваться до 200 градусов и начинаем подготавливать ингредиенты. Картошку чистим, моем, режем тонкими пластинками не толще 3 мм. Еще раз промываем, чтоб ушел лишний крахмал. Так же тоненько нарезаем вымытые грибы. Даем картошке и грибам немного обсохнуть, чтоб масло не стреляло. Берем широкую сковороду с толстым дном и хорошо прогреваем в ней масло на среднем огне. Выкладываем картошку, следим, чтоб масло смазало ее полностью. Солим, перчим, перемешиваем до тех пор, пока не заметим, что картошка стала клейкой, выделив крахмал (но не доводим ее до мягкости). В этот момент добавляем измельченный чеснок и сливки – столько, чтобы ломтики только покрылись, но не плавали. Можно даже немного меньше. Уменьшаем огонь и тушим картошку минут пять до небольшого сгущения сливок. Параллельно в другой сковороде прогреваем растительное масло, но берем его немного, чтоб только смазать дно. Слегка обжариваем на ней грибы и подсаливаем их. Выключаем. Петрушку мелко нарезаем. Добавляем в картошку грибы с петрушкой. Все перемешиваем и выкладываем в форму для выпечки. Печем около 20-30 минут. 
0;0;Запеканка с индейкой, брокколи и перцем;индейка, брокколи, сливки, сыр, болгарский перец, луковица, яйцо, растительное масло, перец, соль;70; Ингредиенты: индейка, 500 г (филе) брокколи, 400 г сливки, 200 мл (10%) сыр, 150 г болгарский перец, 3 шт. луковица, 2 шт. яйцо, 2 шт. растительное масло перец соль. В кастрюле довести подсоленную воду до кипения, опустить соцветия брокколи, проварить 3мин, затем откинуть на дуршлаг. Болгарский перец (лучше – красный) нарезать соломкой, удалив плодоножку и семена. Перекрутить филе индейки в мясорубке, либо просто нарезать кусочками желаемой величины (лучше – помельче). Измельчить лук – перекрутить его или мелко порубить, перемешать с мясом индейки, поперчив все и посолив. Смазать форму для запекания растительным маслом, выложить первым слоем соцветия брокколи, сверху – мясо с луком, затем болгарский перец. Яйца разбить в глубокую миску, добавить тертый сыр и сливки, перемешать венчиком до однородности. Залить запеканку соусом, поставить в нагретую до 180 градусов духовку, запекать 40-50мин до готовности всех продуктов и зарумянивания сыра. Подавать запеканку из индейки с брокколи и перцем к столу горячей сразу после приготовления.
0;0;Салат Подкова на удачу;тунец, сыр, майонез, яйцо, картофель;30;Ингредиенты: тунец, 150 г (консервированный) сыр, 100 г майонез, 50 г яйцо, 4 шт. (вкрутую) картофель, 2 шт. укроп, 2 веточки морковь, 1 шт. красная икра, 2 ч.л. перец соль Вкрутую отварить яйца, остудить, очистить. Морковь и картофель сварить в мундире, дать остыть овощам и тоже их очистить. Картофель потереть на крупной терке, выложить на плоское блюдо в форме подковы, смазать майонезом. Выложить на картофель консервированную рыбу (слить с нее предварительно жидкость и вилочкой размять). Морковь потереть на средней терке, перемешать с майонезом, выложить следующим слоем. Сыр потереть на крупной терке, выложить на салат следующим слоем, смазать майонезом, далее выложить тертые яичные белки, а сверху посыпать их раскрошенными желтками. Украсить салат зеленью и икрой, дать немного настояться в холодильнике перед подачей.
0;0;Салат с куриной печенью;печень, яйцо, луковица, морковь, соленые огурцы;30;Ингредиенты: куриная печень, 300 грамм, яйцо, 3 штук, луковица, 1 штук,морковь, 1 штук, соленые огурцы, 3 штук, сыр, 150 грамм, майонез, по вкусу Первый слоем нужно выложить яйца. Их необходимо отварить, остудить и натереть на терке. Я облегчила этот процесс и измельчала яйца с помощью блендерного набора Vitek. Мини-измельчитель за считанные секунды помог мне в измельчении вареных яиц. Выложить яйца первым слоем, смазать майонезом. С помощью того же измельчителя я измельчила куриную печень, которую необходимо заранее отварить в течение 15-20 минут. Выложить печень вторым слоем, смазать майонезом. Лук с морковью необходимо обжарить до золотистого цвета, выложить третьим слоем и смазать майонезом. Соленые огурцы нужно натереть на терке, отжать лишнюю воду и выложить следующим слоем, который также смазать майонезом. Последним слоем будет натертый сыр. Этот салат можно приготовить порционно, аккуратно выложив его на тарелку для каждого гостя. Получается нежный и воздушный салат, который не только вкусный, но и питательный.
0;0;Курица слоями - куриное филе запеченное в духовке;куриная грудка, курица, куриное филе, морковь, яйцо;80;Ингредиенты: Грудка куриная филе 500 г, Морковь 2 шт, Лук 1-2 шт, Яйцо 1 шт, Картофель 2-3 шт, Масло растительное, Соль, перец молотый, Кунжут, Зелень. Куриное филе нарезаем на тонкие пластины, перчим, солим. Лук чистим, режем мелкими кубиками, морковь - тонкими кружочками. Обжариваем до золотистого цвета на растительном масле. Картофель чистим, режем тонкими кружочками и подсушиваем до золотистости на сухой сковороде. Зелень мелко режем. Форму для запекания смазываем растительным маслом, выкладываем на дно слой филе и смазываем взбитым яйцом. Сверху выкладываем слой картофеля, лука с морковью и зелени. Важно - края филейного слоя должны оставаться свободными, чтобы при запекании создали эффект "запечатывания" соков внутри запеканки. Слои чередуем, каждый слой из филе хорошо смазываем взбитым яйцом. Верхний слой смазываем яйцом и посыпаем кунжутом. Готовим в предварительно разогретой до 180 градусов духовке 35 мин, затем увеличиваем температуру до 220 градусов и запекаем ещё 10 минут.
0;0;Праздничное жаркое;говядина, картофель, сыр, помидор, луковица;120;Ингредиенты: говядина, 900 г, картофель, 600 г, сыр, 300 г, помидор, 3 шт, луковица, 3 шт, кабачки, 2 шт, морковь, 2 шт, майонез, 12 ст.л, укроп, 1 пучок, петрушка, 1 пучок, черный перец, соль. Говядину промыть и обсушить, нарезать брусочками около 1,5-2см шириной, пересыпать солью и перцем, перемешать, выложить в каждый горшочек шестую часть – по 150г. Очистить и полукольцами нашинковать лук, уложить по шестой части в каждый горшочек (далее – так же, все продукты делите по количеству горшочков). Промыть и очистить морковь, нарезать четверть-кружками (тонкими), выложить в горшочки. Картофель очистить и промыть, нарезать кубиками как на суп, выложить в горшочки. Кабачки с тонкой кожицей от нее можно не очищать, нарезать полукружками тонко, выложить. Помидоры нарезать полукружками, предварительно ошпарив кипятком и сняв кожицу (это делать не обязательно – по желанию), выложить в горшочки. Зелень мелко порубить, выложить в горшочки, майонез развести водой и залить содержимое горшочков. Сыр нарезать толстыми пластинками, выложить по 50г в каждый горшочек. Поставить горшочки в духовку, накрыв крышками, включить температуру 200 градусов, печь жаркое 1,5ч. Подавать праздничное жаркое к столу горячим прямо в горшочках.
0;0;Салат Новогоднее гнёздышко;ветчина, кукуруза, пекинская капуста, перепелиные яйца, зелень;15;Ингредиенты: ветчина, 150 грамм, кукуруза, 150 грамм, пекинская капуста, 200 грамм, перепелиные яйца, 10 штук, зелень, по вкусу, оливки, 100 грамм, майонез, 4 л, черный перец, по вкусу, соль, по вкусу. Подготовим ингредиенты: шейка ветчинная от "Ремит", пекинская капуста, оливки, консервированная кукуруза, перепелиные яйца, зелень, немного майонеза, соль, перец, нарезаем. В глубокой посуде смешиваем все, кроме яиц. Немного зелени оставьте на украшение. Листьями пекинской капусты выкладываем "розочку" в салатнике. Внутрь кладем наш салат, украшаем половинками перепелиных яиц и зеленью. Всё, вкусный праздничный салатик готов!
0;0;Салат с ветчиной и кукурузой;огурцы, сыр, ветчина, кукуруза, чеснок;20;Ингредиенты: огурцы, 150 г, сыр, 100 г, ветчина, 100 г, кукуруза, 80 г, чеснок, 2 зубчика, майонез. Нарезать ингредиенты для этого салата можно по желанию – соломкой, кубиками и т.д. Нарезать огурцы, ветчину, на крупной терке потереть сыр. Зубчики чеснока очистить, пропустить через пресс или потереть на мелкой терке. С консервированной кукурузы слить жидкость, добавить ее в салатник к подготовленным продуктам. Заправить салат майонезом, перемешать. Подавать салат с ветчиной и кукурузой к столу можно сразу после приготовления.
0;0;Рулетики из свинины;свинина, луковица, морковь, сыр, чеснок;150;Ингредиенты: Мясо нарезаем на пласты со сторонами примерно 10х15 см. Желательно резать одинаково и ровно, но если не получится, ничего страшного, зубочистками рулетики легко скрепляются, даже если неровные. Обрезки и неудобные кусочки откладываем, они пойдут на другое блюдо или в фарш. Отбиваем кусочки. Свиная шейка "Ремит" отличного качества: хороший цвет, приятный запах, степень жирности - как надо. Каждый пласт посыпаем солью и перцем, оставляем немного постоять, пока нарезаем овощи и толчем орехи. На мясо кладем сливочное масло, мягкий сыр (у меня с укропом) - отщипываем их пальцами и распределяем по пласту мяса. Немного морковки, лука, чеснока. Посыпаем орехами. Сворачиваем и закалываем зубочистками. Обжариваем рулетики из свинины на растительном масле. Жарим недолго со всех сторон - нужно лишь подрумянить мясо. Рулетики перекладываем в пакет для запекания, на противень наливаем кружку воды. Запекаем в духовке при 180 градусах до выпаривания воды - около 30-40 минут. Можно запечь в фольге. Зубочистки можно вытащить - они легко выходят, свиные рулетики остаются целыми. Но с зубочистками прикольнее.
0;0;Рулет грибной;помидора, грибов, луковица, столовых ложки сливочного масла, столовых ложки муки, молока, яиц, петрушка, растительное;40;Ингредиенты: Помидоры разрезать на 8 частей. Грибы мелко порубить. Лук нарезать кубиками и потушить в сливочном масле, затем добавить грибы и обжарить все вместе. В полученную массу добавить муку, подрумянить на среднем огне, развести молоком и вскипятить. У 5 яиц отделить белки от желтков. Взбить желтки с оставшимся целым яйцом и ввести в грибную начинку. Петрушку порубить. Белки взбить и перемешать все с грибной массой. Застелить противень бумагой хорошо смазать ее растительным маслом. Выложить на нее грибную массу равномерно распределив, и выпекать 20 минут при 180°С. Скатать полученный корж рулетом, остудить и нарезать ломтиками. Подавать с салатом и помидорами.
0;0;Колобки из отварного картофеля с грибами; 500 г свежих грибов, 800 г отварного картофеля, 2-4 столовых ложки растительного масла, зелень, 4-5 столовых ложки муки, 1 луковица, соль, перец;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
0;0;
